,Citation_Difference
1651143,-5.0
657509,-5.0
1433019,-5.0
539576,-5.0
1412079,-5.0
855505,-5.0
36194,-5.0
536121,-5.0
307694,-5.0
313469,-5.0
1431869,-5.0
209001,-5.0
204935,-5.0
541591,-5.0
183554,-5.0
1117425,-5.0
205271,-5.0
1189384,-5.0
1650035,-5.0
712448,-5.0
1249462,-5.0
1227,-5.0
770566,-5.0
39390,-5.0
653315,-5.0
1224726,-5.0
673404,-4.0
776688,-4.0
560792,-4.0
892721,-4.0
930801,-4.0
568126,-4.0
216470,-4.0
23504,-4.0
295847,-4.0
1224048,-4.0
725739,-4.0
223671,-4.0
633061,-4.0
436230,-4.0
1433206,-4.0
139353,-4.0
676177,-4.0
74389,-4.0
849324,-4.0
18913,-4.0
19874,-4.0
1215528,-4.0
558241,-4.0
676047,-4.0
699086,-4.0
1433182,-4.0
1216289,-4.0
1619967,-4.0
1123811,-4.0
1391259,-4.0
448717,-4.0
865889,-4.0
778172,-4.0
608319,-4.0
293174,-4.0
607387,-4.0
1433101,-4.0
74881,-4.0
1282795,-4.0
21339,-4.0
1123512,-4.0
25382,-4.0
147665,-4.0
1431428,-4.0
1125797,-4.0
81239,-4.0
1431457,-4.0
944268,-4.0
773698,-4.0
1432261,-4.0
1432252,-4.0
143144,-4.0
1432226,-4.0
894580,-4.0
143331,-4.0
208660,-4.0
28183,-4.0
509687,-4.0
212740,-4.0
145077,-4.0
772925,-4.0
772922,-4.0
509444,-4.0
795634,-4.0
212576,-4.0
1431739,-4.0
299776,-4.0
211981,-4.0
211925,-4.0
667693,-4.0
1328928,-4.0
303065,-4.0
76585,-4.0
635980,-4.0
1432950,-4.0
296098,-4.0
448134,-4.0
215597,-4.0
389538,-4.0
1431005,-4.0
512508,-4.0
604472,-4.0
769244,-4.0
1431073,-4.0
1432828,-4.0
1431079,-4.0
797589,-4.0
671270,-4.0
893504,-4.0
870736,-4.0
83736,-4.0
774375,-4.0
386188,-4.0
669316,-4.0
1221206,-4.0
1386454,-4.0
945560,-4.0
83587,-4.0
1324937,-4.0
1325066,-4.0
1385870,-4.0
1117988,-4.0
386554,-4.0
436036,-4.0
809755,-4.0
928839,-4.0
616951,-4.0
535152,-4.0
535598,-4.0
122138,-4.0
1411704,-4.0
1197260,-4.0
689790,-4.0
920959,-4.0
920953,-4.0
547228,-4.0
536872,-4.0
920826,-4.0
857394,-4.0
547059,-4.0
787403,-4.0
1196869,-4.0
108855,-4.0
782439,-4.0
108884,-4.0
534815,-4.0
104988,-4.0
781541,-4.0
126102,-4.0
1633580,-4.0
626835,-4.0
401101,-4.0
267479,-4.0
9394,-4.0
1311457,-4.0
550708,-4.0
682430,-4.0
1402142,-4.0
423002,-4.0
782209,-4.0
1476782,-4.0
922495,-4.0
266181,-4.0
626210,-4.0
1294792,-4.0
852606,-4.0
420201,-4.0
406192,-4.0
1407086,-4.0
3889,-4.0
249882,-4.0
117847,-4.0
785011,-4.0
117781,-4.0
117596,-4.0
1190159,-4.0
112538,-4.0
413485,-4.0
2272,-4.0
2103,-4.0
254492,-4.0
113269,-4.0
1650060,-4.0
252239,-4.0
1409920,-4.0
1194588,-4.0
406191,-4.0
686075,-4.0
1406806,-4.0
1196753,-4.0
109117,-4.0
857128,-4.0
406843,-4.0
5827,-4.0
260884,-4.0
1195785,-4.0
538461,-4.0
783861,-4.0
419062,-4.0
783918,-4.0
408792,-4.0
856618,-4.0
119084,-4.0
856463,-4.0
685994,-4.0
1194849,-4.0
4296,-4.0
1462467,-4.0
551551,-4.0
1185361,-4.0
1393239,-4.0
283128,-4.0
612342,-4.0
850156,-4.0
227224,-4.0
524576,-4.0
927533,-4.0
502651,-4.0
555958,-4.0
743197,-4.0
16539,-4.0
133460,-4.0
228005,-4.0
1208228,-4.0
429897,-4.0
850770,-4.0
394965,-4.0
864702,-4.0
229757,-4.0
726813,-4.0
1623545,-4.0
137848,-4.0
392109,-4.0
225800,-4.0
557209,-4.0
392349,-4.0
435771,-4.0
726641,-4.0
435673,-4.0
849708,-4.0
726642,-4.0
284668,-4.0
135937,-4.0
556628,-4.0
393283,-4.0
393386,-4.0
726802,-4.0
135087,-4.0
726809,-4.0
400752,-4.0
862640,-4.0
742711,-4.0
398734,-4.0
627938,-4.0
925518,-4.0
12193,-4.0
1478010,-4.0
99176,-4.0
860546,-4.0
426181,-4.0
1289856,-4.0
1630865,-4.0
692178,-4.0
1290313,-4.0
552126,-4.0
531172,-4.0
1631145,-4.0
551861,-4.0
531902,-4.0
273549,-4.0
1207566,-4.0
1630797,-4.0
742095,-4.0
819457,-4.0
278585,-4.0
428726,-4.0
95368,-4.0
1421898,-4.0
1395982,-4.0
231480,-4.0
861639,-4.0
95950,-4.0
861495,-4.0
728119,-4.0
861448,-4.0
528396,-4.0
1182302,-4.0
679990,-4.0
427317,-4.0
1397117,-4.0
925915,-4.0
74317,-4.0
636716,-4.0
855393,-4.0
1435164,-4.0
489504,-4.0
813171,-4.0
155747,-4.0
48760,-4.0
67390,-4.0
753469,-4.0
1454089,-4.0
834404,-4.0
48753,-4.0
67104,-4.0
67083,-4.0
710461,-4.0
1244271,-4.0
882832,-4.0
44685,-4.0
837671,-4.0
44766,-4.0
889407,-4.0
801581,-4.0
575793,-4.0
44820,-4.0
362735,-4.0
834983,-4.0
658287,-4.0
1435276,-4.0
352193,-4.0
43924,-4.0
1435149,-4.0
366352,-4.0
813323,-4.0
838385,-4.0
50098,-4.0
1434194,-4.0
1093946,-4.0
1434218,-4.0
350644,-4.0
470957,-4.0
455239,-4.0
369926,-4.0
1088631,-4.0
1246320,-4.0
749360,-4.0
708055,-4.0
184799,-4.0
708090,-4.0
834147,-4.0
181629,-4.0
42736,-4.0
890279,-4.0
367025,-4.0
753691,-4.0
42870,-4.0
838046,-4.0
719516,-4.0
1236700,-4.0
1435025,-4.0
583095,-4.0
1496597,-4.0
496478,-4.0
1434178,-4.0
45074,-4.0
1435307,-4.0
188491,-4.0
1435390,-4.0
1344720,-4.0
462862,-4.0
188748,-4.0
488454,-4.0
802057,-4.0
322184,-4.0
356767,-4.0
591437,-4.0
1342925,-4.0
709820,-4.0
577034,-4.0
1239921,-4.0
760539,-4.0
191282,-4.0
590340,-4.0
876047,-4.0
802565,-4.0
802634,-4.0
577432,-4.0
358415,-4.0
1371694,-4.0
46717,-4.0
709353,-4.0
836178,-4.0
60737,-4.0
487582,-4.0
467201,-4.0
836712,-4.0
487264,-4.0
647393,-4.0
1243840,-4.0
1263270,-4.0
592726,-4.0
647459,-4.0
468345,-4.0
801749,-4.0
63569,-4.0
361292,-4.0
45263,-4.0
650878,-4.0
63491,-4.0
166246,-4.0
843381,-4.0
750908,-4.0
647595,-4.0
883954,-4.0
1435327,-4.0
1084162,-4.0
823294,-4.0
1435334,-4.0
835544,-4.0
493333,-4.0
45425,-4.0
1111678,-4.0
487139,-4.0
47639,-4.0
650234,-4.0
1435319,-4.0
663569,-4.0
1435188,-4.0
50165,-4.0
665422,-4.0
51414,-4.0
452016,-4.0
499147,-4.0
1433847,-4.0
476215,-4.0
1600208,-4.0
665215,-4.0
498622,-4.0
40077,-4.0
1353425,-4.0
453050,-4.0
757245,-4.0
806659,-4.0
664452,-4.0
1233559,-4.0
1434062,-4.0
337503,-4.0
40892,-4.0
814213,-4.0
1441269,-4.0
711554,-4.0
663988,-4.0
720905,-4.0
879322,-4.0
809521,-4.0
343653,-4.0
815183,-4.0
891825,-4.0
501845,-4.0
1433444,-4.0
373774,-4.0
653094,-4.0
1601884,-4.0
721135,-4.0
1115556,-4.0
52724,-4.0
653496,-4.0
880676,-4.0
1433649,-4.0
665729,-4.0
372550,-4.0
891381,-4.0
72555,-4.0
808267,-4.0
1079695,-4.0
1381142,-4.0
477494,-4.0
1343310,-4.0
1248054,-4.0
1081067,-4.0
663895,-4.0
711734,-4.0
587904,-4.0
588020,-4.0
720087,-4.0
1113997,-4.0
1360252,-4.0
331266,-3.0
716207,-3.0
691640,-3.0
269476,-3.0
1345203,-3.0
240049,-3.0
187470,-3.0
916027,-3.0
1405399,-3.0
876760,-3.0
716398,-3.0
1352827,-3.0
1410112,-3.0
250616,-3.0
1370610,-3.0
659138,-3.0
270293,-3.0
355927,-3.0
1304248,-3.0
270766,-3.0
1405365,-3.0
1411247,-3.0
884236,-3.0
413636,-3.0
1410166,-3.0
713001,-3.0
857201,-3.0
713004,-3.0
1401206,-3.0
715934,-3.0
187856,-3.0
254633,-3.0
916001,-3.0
350678,-3.0
716098,-3.0
261475,-3.0
681823,-3.0
860037,-3.0
268696,-3.0
653880,-3.0
842057,-3.0
1408304,-3.0
729750,-3.0
401103,-3.0
1449739,-3.0
685230,-3.0
399996,-3.0
251362,-3.0
235089,-3.0
728841,-3.0
356802,-3.0
659368,-3.0
885054,-3.0
649228,-3.0
713331,-3.0
176398,-3.0
628119,-3.0
823307,-3.0
901724,-3.0
325847,-3.0
274672,-3.0
189574,-3.0
275407,-3.0
407894,-3.0
680674,-3.0
692957,-3.0
114422,-3.0
1343460,-3.0
398167,-3.0
1306878,-3.0
398394,-3.0
1312388,-3.0
336005,-3.0
164228,-3.0
841828,-3.0
687984,-3.0
1356245,-3.0
627322,-3.0
270897,-3.0
653084,-3.0
260803,-3.0
128277,-3.0
627443,-3.0
253469,-3.0
627566,-3.0
901731,-3.0
235709,-3.0
1474462,-3.0
624243,-3.0
826916,-3.0
119910,-3.0
1409928,-3.0
1411255,-3.0
878335,-3.0
692430,-3.0
1474485,-3.0
188982,-3.0
855860,-3.0
626696,-3.0
855946,-3.0
1401234,-3.0
263156,-3.0
183571,-3.0
263208,-3.0
690149,-3.0
409433,-3.0
690171,-3.0
878096,-3.0
853837,-3.0
332753,-3.0
731222,-3.0
1305458,-3.0
1413107,-3.0
1306409,-3.0
625699,-3.0
912964,-3.0
879011,-3.0
264240,-3.0
858557,-3.0
914977,-3.0
858686,-3.0
117971,-3.0
651910,-3.0
168294,-3.0
624942,-3.0
406097,-3.0
121372,-3.0
877515,-3.0
1411085,-3.0
714495,-3.0
334088,-3.0
914172,-3.0
854192,-3.0
711982,-3.0
405551,-3.0
1473647,-3.0
857390,-3.0
1404728,-3.0
405416,-3.0
732883,-3.0
333508,-3.0
733078,-3.0
333377,-3.0
405946,-3.0
1411054,-3.0
334363,-3.0
1411097,-3.0
684350,-3.0
878957,-3.0
858758,-3.0
1351191,-3.0
1402918,-3.0
178515,-3.0
690791,-3.0
837403,-3.0
402471,-3.0
682504,-3.0
876829,-3.0
1472074,-3.0
353483,-3.0
266737,-3.0
823924,-3.0
353023,-3.0
413350,-3.0
1473183,-3.0
626413,-3.0
879877,-3.0
654207,-3.0
240513,-3.0
116636,-3.0
248033,-3.0
1357984,-3.0
732052,-3.0
857406,-3.0
124993,-3.0
1446478,-3.0
413203,-3.0
882055,-3.0
655155,-3.0
858910,-3.0
257305,-3.0
731901,-3.0
915799,-3.0
1359313,-3.0
858911,-3.0
350988,-3.0
912685,-3.0
1414695,-3.0
184950,-3.0
859065,-3.0
249900,-3.0
1469419,-3.0
406189,-3.0
243771,-3.0
1411501,-3.0
1469390,-3.0
1411495,-3.0
249913,-3.0
243765,-3.0
1410557,-3.0
338619,-3.0
690730,-3.0
643951,-3.0
397364,-3.0
384770,-3.0
846329,-3.0
1431419,-3.0
383846,-3.0
834021,-3.0
1336045,-3.0
890521,-3.0
142407,-3.0
668422,-3.0
1431456,-3.0
1326305,-3.0
1336032,-3.0
142628,-3.0
636647,-3.0
1431377,-3.0
199078,-3.0
700276,-3.0
1376095,-3.0
663787,-3.0
143150,-3.0
663836,-3.0
212859,-3.0
720118,-3.0
380441,-3.0
663958,-3.0
1335278,-3.0
153516,-3.0
707585,-3.0
1431634,-3.0
833431,-3.0
1326745,-3.0
846179,-3.0
1431275,-3.0
1375788,-3.0
1461762,-3.0
662542,-3.0
1435129,-3.0
1435116,-3.0
216411,-3.0
725447,-3.0
366500,-3.0
646250,-3.0
634196,-3.0
1323116,-3.0
634551,-3.0
699702,-3.0
215268,-3.0
896014,-3.0
834028,-3.0
154821,-3.0
214884,-3.0
873570,-3.0
700014,-3.0
867640,-3.0
386854,-3.0
830208,-3.0
719609,-3.0
843902,-3.0
1431173,-3.0
198281,-3.0
634982,-3.0
646054,-3.0
1375539,-3.0
1431236,-3.0
214891,-3.0
633786,-3.0
1431736,-3.0
894297,-3.0
642601,-3.0
206433,-3.0
152508,-3.0
1383198,-3.0
1432812,-3.0
1432851,-3.0
309953,-3.0
308576,-3.0
845440,-3.0
1331854,-3.0
722254,-3.0
1332148,-3.0
372714,-3.0
845167,-3.0
1381584,-3.0
152297,-3.0
202500,-3.0
1433482,-3.0
204298,-3.0
307247,-3.0
702564,-3.0
721289,-3.0
892493,-3.0
1433202,-3.0
702468,-3.0
1433332,-3.0
151374,-3.0
1433231,-3.0
1433234,-3.0
203148,-3.0
1433509,-3.0
144228,-3.0
642445,-3.0
831479,-3.0
211995,-3.0
1376504,-3.0
1385065,-3.0
641763,-3.0
144851,-3.0
868656,-3.0
301342,-3.0
1434034,-3.0
199990,-3.0
1377954,-3.0
844435,-3.0
665044,-3.0
1433896,-3.0
1458999,-3.0
303934,-3.0
302550,-3.0
145293,-3.0
302704,-3.0
667046,-3.0
1458923,-3.0
1433827,-3.0
207564,-3.0
722852,-3.0
207310,-3.0
1432433,-3.0
303172,-3.0
312848,-3.0
642231,-3.0
1432481,-3.0
870541,-3.0
1432314,-3.0
1388239,-3.0
633526,-3.0
155769,-3.0
192068,-3.0
648621,-3.0
661380,-3.0
862644,-3.0
828204,-3.0
1433304,-3.0
678495,-3.0
678431,-3.0
1394814,-3.0
1435392,-3.0
228831,-3.0
1317194,-3.0
863076,-3.0
1435384,-3.0
322199,-3.0
630816,-3.0
281692,-3.0
717550,-3.0
281708,-3.0
899068,-3.0
1318393,-3.0
1464474,-3.0
359612,-3.0
1435382,-3.0
695568,-3.0
281928,-3.0
648209,-3.0
1435375,-3.0
1394000,-3.0
227352,-3.0
1394254,-3.0
192993,-3.0
630061,-3.0
1373368,-3.0
1420119,-3.0
189931,-3.0
325411,-3.0
875623,-3.0
1371888,-3.0
851355,-3.0
1371947,-3.0
660030,-3.0
628864,-3.0
276500,-3.0
231928,-3.0
163227,-3.0
130908,-3.0
324025,-3.0
230212,-3.0
276586,-3.0
1421111,-3.0
131379,-3.0
1343082,-3.0
900528,-3.0
900359,-3.0
1465594,-3.0
679556,-3.0
727901,-3.0
1421408,-3.0
842952,-3.0
1395925,-3.0
850937,-3.0
827939,-3.0
1373314,-3.0
231761,-3.0
835569,-3.0
282551,-3.0
717840,-3.0
865260,-3.0
222558,-3.0
194965,-3.0
1435221,-3.0
1435220,-3.0
363476,-3.0
363544,-3.0
889473,-3.0
288004,-3.0
288135,-3.0
675639,-3.0
662213,-3.0
646684,-3.0
1435204,-3.0
865216,-3.0
874081,-3.0
1435197,-3.0
289878,-3.0
633216,-3.0
866029,-3.0
1338051,-3.0
1390176,-3.0
291701,-3.0
1427098,-3.0
848036,-3.0
293204,-3.0
1435193,-3.0
674793,-3.0
218597,-3.0
1428655,-3.0
288978,-3.0
661726,-3.0
1453210,-3.0
718631,-3.0
360861,-3.0
661500,-3.0
1393137,-3.0
726820,-3.0
726818,-3.0
134460,-3.0
726816,-3.0
864732,-3.0
320939,-3.0
134659,-3.0
361243,-3.0
393574,-3.0
1318922,-3.0
1463597,-3.0
631750,-3.0
1435316,-3.0
726666,-3.0
696874,-3.0
708424,-3.0
362262,-3.0
1435299,-3.0
136472,-3.0
225845,-3.0
728228,-3.0
726639,-3.0
1340551,-3.0
157751,-3.0
1392796,-3.0
708456,-3.0
696653,-3.0
1340605,-3.0
1425647,-3.0
694577,-3.0
1653419,-3.0
1094068,-3.0
1630827,-3.0
1509647,-3.0
432964,-3.0
432867,-3.0
41231,-3.0
1204463,-3.0
1090034,-3.0
927731,-3.0
789710,-3.0
41416,-3.0
432050,-3.0
1184374,-3.0
1630842,-3.0
91592,-3.0
433220,-3.0
41419,-3.0
597887,-3.0
21796,-3.0
1286618,-3.0
954967,-3.0
743401,-3.0
1502171,-3.0
743317,-3.0
743264,-3.0
1630859,-3.0
612381,-3.0
466238,-3.0
789452,-3.0
41505,-3.0
1216949,-3.0
91616,-3.0
1114122,-3.0
1090005,-3.0
53202,-3.0
554025,-3.0
498625,-3.0
528308,-3.0
448750,-3.0
780718,-3.0
553625,-3.0
1118101,-3.0
1491162,-3.0
74400,-3.0
1630780,-3.0
587127,-3.0
40078,-3.0
498509,-3.0
1260585,-3.0
558756,-3.0
1285704,-3.0
449184,-3.0
1630798,-3.0
1269776,-3.0
473692,-3.0
1233665,-3.0
1184140,-3.0
755517,-3.0
93422,-3.0
520019,-3.0
473355,-3.0
90090,-3.0
435677,-3.0
1630794,-3.0
800208,-3.0
498455,-3.0
1630795,-3.0
955292,-3.0
1225053,-3.0
1286803,-3.0
613185,-3.0
1079497,-3.0
1511243,-3.0
464034,-3.0
1079583,-3.0
77545,-3.0
1268397,-3.0
495619,-3.0
1236989,-3.0
96539,-3.0
44356,-3.0
532529,-3.0
44364,-3.0
495589,-3.0
97120,-3.0
1511536,-3.0
613397,-3.0
533123,-3.0
72052,-3.0
9378,-3.0
551216,-3.0
9386,-3.0
476470,-3.0
495769,-3.0
507683,-3.0
427382,-3.0
9451,-3.0
1202863,-3.0
1224275,-3.0
819766,-3.0
427608,-3.0
1288382,-3.0
818485,-3.0
495801,-3.0
30496,-3.0
612495,-3.0
31657,-3.0
1224856,-3.0
450159,-3.0
1224784,-3.0
1235860,-3.0
42452,-3.0
1224750,-3.0
22254,-3.0
10482,-3.0
30842,-3.0
1084947,-3.0
465680,-3.0
612969,-3.0
742653,-3.0
42614,-3.0
1079340,-3.0
756614,-3.0
61135,-3.0
1479648,-3.0
1250714,-3.0
531854,-3.0
1236754,-3.0
756661,-3.0
428644,-3.0
451139,-3.0
22359,-3.0
42982,-3.0
1479972,-3.0
1112970,-3.0
60980,-3.0
1203816,-3.0
752540,-3.0
1114458,-3.0
1508541,-3.0
56891,-3.0
524701,-3.0
1486848,-3.0
1279466,-3.0
1209394,-3.0
557431,-3.0
1256467,-3.0
1229576,-3.0
81134,-3.0
1256458,-3.0
602476,-3.0
816740,-3.0
1256400,-3.0
745760,-3.0
599502,-3.0
441775,-3.0
525555,-3.0
1505481,-3.0
441397,-3.0
1211144,-3.0
501367,-3.0
1275880,-3.0
505289,-3.0
943246,-3.0
441635,-3.0
1125588,-3.0
57515,-3.0
469524,-3.0
1087912,-3.0
1127860,-3.0
745689,-3.0
1211118,-3.0
799018,-3.0
442596,-3.0
816473,-3.0
768899,-3.0
779280,-3.0
1210556,-3.0
944083,-3.0
944029,-3.0
601059,-3.0
503644,-3.0
443541,-3.0
1257512,-3.0
443498,-3.0
1487913,-3.0
1605543,-3.0
77139,-3.0
34935,-3.0
600353,-3.0
523979,-3.0
80053,-3.0
1229283,-3.0
1487413,-3.0
1127295,-3.0
568434,-3.0
35465,-3.0
568388,-3.0
556031,-3.0
816406,-3.0
524228,-3.0
1210748,-3.0
1257621,-3.0
1257383,-3.0
35033,-3.0
1126941,-3.0
769098,-3.0
757162,-3.0
1602181,-3.0
570607,-3.0
1232481,-3.0
817791,-3.0
810498,-3.0
1232491,-3.0
438667,-3.0
769889,-3.0
505866,-3.0
471985,-3.0
21242,-3.0
587480,-3.0
527593,-3.0
930102,-3.0
799951,-3.0
1599944,-3.0
1484545,-3.0
448508,-3.0
608096,-3.0
89169,-3.0
818448,-3.0
527981,-3.0
436232,-3.0
527901,-3.0
448657,-3.0
1232450,-3.0
88030,-3.0
436339,-3.0
1253818,-3.0
436481,-3.0
1484259,-3.0
1225734,-3.0
770047,-3.0
780590,-3.0
441053,-3.0
14585,-3.0
1260552,-3.0
441032,-3.0
747034,-3.0
799152,-3.0
440855,-3.0
571297,-3.0
446646,-3.0
1231634,-3.0
588224,-3.0
467311,-3.0
566348,-3.0
1207817,-3.0
799328,-3.0
1601033,-3.0
566344,-3.0
1275613,-3.0
1124219,-3.0
1485745,-3.0
439239,-3.0
810583,-3.0
1115221,-3.0
573030,-3.0
526861,-3.0
566200,-3.0
810508,-3.0
752774,-3.0
747149,-3.0
931400,-3.0
1124053,-3.0
931437,-3.0
799551,-3.0
572361,-3.0
55159,-3.0
51161,-3.0
779290,-3.0
1288468,-3.0
1222836,-3.0
539011,-3.0
1095034,-3.0
813640,-3.0
25366,-3.0
490691,-3.0
919474,-3.0
593351,-3.0
1265494,-3.0
481992,-3.0
419296,-3.0
582466,-3.0
577353,-3.0
761702,-3.0
1120116,-3.0
761664,-3.0
1121673,-3.0
482365,-3.0
784542,-3.0
1498686,-3.0
419040,-3.0
48319,-3.0
419003,-3.0
3897,-3.0
27468,-3.0
48279,-3.0
1496532,-3.0
3822,-3.0
1244064,-3.0
1119954,-3.0
1189149,-3.0
1245002,-3.0
48624,-3.0
1196866,-3.0
802054,-3.0
1196853,-3.0
1499901,-3.0
421852,-3.0
583356,-3.0
461859,-3.0
546974,-3.0
1188307,-3.0
821397,-3.0
921546,-3.0
783663,-3.0
1239359,-3.0
1640747,-3.0
48188,-3.0
1296691,-3.0
537884,-3.0
750864,-3.0
776462,-3.0
583013,-3.0
1495701,-3.0
1476002,-3.0
1239492,-3.0
1195704,-3.0
420219,-3.0
920259,-3.0
1111072,-3.0
25029,-3.0
456231,-3.0
48755,-3.0
69346,-3.0
821236,-3.0
3662,-3.0
1194061,-3.0
749712,-3.0
486033,-3.0
1220839,-3.0
489078,-3.0
46965,-3.0
1242882,-3.0
1264367,-3.0
1649680,-3.0
621116,-3.0
1190576,-3.0
112886,-3.0
1516888,-3.0
1614068,-3.0
415918,-3.0
774474,-3.0
459445,-3.0
1650045,-3.0
488969,-3.0
113408,-3.0
578661,-3.0
750006,-3.0
594454,-3.0
26274,-3.0
803673,-3.0
460578,-3.0
415381,-3.0
1190863,-3.0
813022,-3.0
579971,-3.0
1615172,-3.0
485321,-3.0
65624,-3.0
578158,-3.0
1244045,-3.0
735418,-3.0
619482,-3.0
546003,-3.0
545949,-3.0
457982,-3.0
489768,-3.0
541216,-3.0
541269,-3.0
110198,-3.0
484011,-3.0
541359,-3.0
489709,-3.0
545814,-3.0
3545,-3.0
110385,-3.0
1648043,-3.0
27307,-3.0
1614056,-3.0
1475122,-3.0
2479,-3.0
484623,-3.0
489650,-3.0
110700,-3.0
416978,-3.0
1243267,-3.0
416954,-3.0
620082,-3.0
822533,-3.0
1614060,-3.0
541944,-3.0
547136,-3.0
46098,-3.0
44720,-3.0
771276,-3.0
100942,-3.0
584376,-3.0
1201943,-3.0
1477992,-3.0
762758,-3.0
575835,-3.0
102808,-3.0
30074,-3.0
44768,-3.0
584318,-3.0
1292463,-3.0
45274,-3.0
7742,-3.0
8888,-3.0
1495184,-3.0
516655,-3.0
103470,-3.0
916691,-3.0
614200,-3.0
1111853,-3.0
596023,-3.0
787663,-3.0
1111939,-3.0
493443,-3.0
782680,-3.0
741632,-3.0
8638,-3.0
1237886,-3.0
1262370,-3.0
1247779,-3.0
50423,-3.0
548510,-3.0
1477816,-3.0
1238297,-3.0
30060,-3.0
1289923,-3.0
1093712,-3.0
1291260,-3.0
1289872,-3.0
99402,-3.0
1197028,-3.0
1217652,-3.0
1593776,-3.0
1247630,-3.0
821023,-3.0
741586,-3.0
763022,-3.0
516258,-3.0
762866,-3.0
478430,-3.0
1609794,-3.0
99846,-3.0
69647,-3.0
1246298,-3.0
508689,-3.0
922494,-3.0
1079780,-3.0
925665,-3.0
1495268,-3.0
748929,-3.0
426932,-3.0
105158,-3.0
820364,-3.0
44665,-3.0
9148,-3.0
9147,-3.0
1197209,-3.0
426836,-3.0
575718,-3.0
508498,-3.0
925529,-3.0
518425,-3.0
1185820,-3.0
98893,-3.0
806657,-3.0
518487,-3.0
104349,-3.0
821200,-3.0
806784,-3.0
1634449,-3.0
1513640,-3.0
494798,-3.0
453628,-3.0
45401,-3.0
533557,-3.0
492518,-3.0
868834,-2.0
1227923,-2.0
1227544,-2.0
1224321,-2.0
564617,-2.0
868789,-2.0
1117493,-2.0
562557,-2.0
564487,-2.0
1224488,-2.0
1384521,-2.0
304763,-2.0
666539,-2.0
504805,-2.0
867709,-2.0
1221719,-2.0
301365,-2.0
668918,-2.0
1120709,-2.0
1227736,-2.0
567041,-2.0
566999,-2.0
1118679,-2.0
504957,-2.0
504460,-2.0
1117485,-2.0
1120986,-2.0
1383156,-2.0
566982,-2.0
566957,-2.0
510525,-2.0
1384120,-2.0
1227770,-2.0
667194,-2.0
298130,-2.0
304407,-2.0
667006,-2.0
508371,-2.0
505464,-2.0
869810,-2.0
1385586,-2.0
1119156,-2.0
298708,-2.0
868793,-2.0
1223287,-2.0
565619,-2.0
298685,-2.0
506554,-2.0
1119632,-2.0
1118278,-2.0
1119658,-2.0
564955,-2.0
509720,-2.0
509724,-2.0
563731,-2.0
668137,-2.0
1119485,-2.0
302987,-2.0
509032,-2.0
1385282,-2.0
299389,-2.0
1223449,-2.0
1119486,-2.0
1225472,-2.0
1225305,-2.0
506061,-2.0
1385334,-2.0
868020,-2.0
1118214,-2.0
299628,-2.0
509428,-2.0
1383851,-2.0
1383878,-2.0
506348,-2.0
509260,-2.0
563885,-2.0
1223072,-2.0
1225759,-2.0
507080,-2.0
562994,-2.0
1224503,-2.0
508300,-2.0
1224489,-2.0
562989,-2.0
505500,-2.0
868401,-2.0
301916,-2.0
870783,-2.0
1118828,-2.0
1384750,-2.0
1118796,-2.0
667320,-2.0
1120479,-2.0
507470,-2.0
505495,-2.0
505258,-2.0
564214,-2.0
563101,-2.0
505940,-2.0
870525,-2.0
1119959,-2.0
300075,-2.0
1118006,-2.0
509952,-2.0
506766,-2.0
505509,-2.0
303651,-2.0
1225063,-2.0
565987,-2.0
870673,-2.0
566106,-2.0
1120038,-2.0
563934,-2.0
1119038,-2.0
1225075,-2.0
1384129,-2.0
1233487,-2.0
1227969,-2.0
576017,-2.0
1111943,-2.0
320629,-2.0
493943,-2.0
576124,-2.0
874585,-2.0
493660,-2.0
1374188,-2.0
321106,-2.0
1238763,-2.0
1238792,-2.0
493346,-2.0
1111773,-2.0
1111716,-2.0
1111715,-2.0
1111713,-2.0
1111601,-2.0
1239020,-2.0
1111470,-2.0
576765,-2.0
321515,-2.0
874838,-2.0
661382,-2.0
492264,-2.0
492091,-2.0
1239300,-2.0
661367,-2.0
1111964,-2.0
1373798,-2.0
320478,-2.0
1238227,-2.0
495685,-2.0
318514,-2.0
575535,-2.0
495631,-2.0
318912,-2.0
319167,-2.0
575585,-2.0
495165,-2.0
1237212,-2.0
495134,-2.0
575707,-2.0
319273,-2.0
494984,-2.0
1237620,-2.0
1237663,-2.0
494816,-2.0
662068,-2.0
494668,-2.0
874428,-2.0
874436,-2.0
1374528,-2.0
1237867,-2.0
1374480,-2.0
1112037,-2.0
494312,-2.0
494256,-2.0
874445,-2.0
874530,-2.0
495726,-2.0
661289,-2.0
322101,-2.0
577885,-2.0
489836,-2.0
1241426,-2.0
1107947,-2.0
578116,-2.0
489637,-2.0
1241563,-2.0
1107871,-2.0
578283,-2.0
578334,-2.0
1241915,-2.0
1107781,-2.0
1241942,-2.0
1242008,-2.0
326152,-2.0
875862,-2.0
489067,-2.0
659370,-2.0
578475,-2.0
489054,-2.0
578618,-2.0
1242127,-2.0
488869,-2.0
578798,-2.0
1242230,-2.0
659214,-2.0
579526,-2.0
324782,-2.0
875009,-2.0
875505,-2.0
577556,-2.0
1239331,-2.0
1239370,-2.0
1373607,-2.0
1111244,-2.0
491415,-2.0
875053,-2.0
1373545,-2.0
1239477,-2.0
1373508,-2.0
661081,-2.0
1239519,-2.0
875189,-2.0
1373249,-2.0
660837,-2.0
1373055,-2.0
