,recID,oldRef,newRef,metaData
1703892,16249,16249,16249,"{'record': {'$ref': 'http://localhost:5000/api/literature/16249'}, 'reference': {'publication_info': {'page_start': '403', 'journal_title': 'Lett.Math.Phys.', 'journal_volume': '8', 'artid': '403'}}, 'recid': 16249, 'curated_relation': False}"
1704879,17590,17590,17590,"{'record': {'$ref': 'http://localhost:5000/api/literature/17590'}, 'reference': {'publication_info': {'page_start': '1476', 'journal_title': 'Phys.Rev.D', 'journal_volume': '33', 'artid': '1476'}}, 'recid': 17590, 'curated_relation': False}"
1708626,487042,487042,487042,"{'record': {'$ref': 'http://localhost:5000/api/literature/487042'}, 'reference': {'publication_info': {'page_start': '469', 'journal_title': 'J.Nonlin.Sci.', 'journal_volume': '6', 'artid': '469'}}, 'recid': 487042, 'curated_relation': False}"
1710445,476870,476870,476870,"{'record': {'$ref': 'http://localhost:5000/api/literature/476870'}, 'reference': {'arxiv_eprint': 'hep-th/9809183', 'publication_info': {'page_start': '117', 'journal_title': 'JETP Lett.', 'journal_volume': '68', 'artid': '117'}}, 'recid': 476870, 'curated_relation': False}"
1719083,500070,500070,500070,"{'record': {'$ref': 'http://localhost:5000/api/literature/500070'}, 'reference': {'arxiv_eprint': 'quant-ph/9905053', 'misc': ['The papers cited there can be accessed at quant-ph@xxx gov by putting in the subject field the command: get 9905053'], 'imprint': {'publisher': 'LANL'}}, 'recid': 500070, 'curated_relation': False}"
1775310,534254,534254,534254,"{'record': {'$ref': 'http://localhost:5000/api/literature/534254'}, 'reference': {'arxiv_eprint': 'physics/0009077', 'misc': ['Ali Riza Akçay v4'], 'label': '1'}, 'recid': 534254, 'curated_relation': False}"
1789549,416668,416668,416668,"{'record': {'$ref': 'http://localhost:5000/api/literature/416668'}, 'reference': {'arxiv_eprint': 'hep-th/9603072', 'publication_info': {'page_start': '487', 'journal_title': 'Phys.Lett.B', 'journal_volume': '388', 'artid': '487'}}, 'recid': 416668, 'curated_relation': False}"
1791834,418320,418320,418320,"{'record': {'$ref': 'http://localhost:5000/api/literature/418320'}, 'reference': {'arxiv_eprint': 'hep-ph/9605228', 'publication_info': {'page_start': '229', 'journal_title': 'Phys.Lett.B', 'journal_volume': '367', 'artid': '229'}}, 'recid': 418320, 'curated_relation': False}"
1815352,21323,21323,21323,"{'record': {'$ref': 'http://localhost:5000/api/literature/21323'}, 'reference': {'report_numbers': ['UH-IBPD-012-86'], 'misc': ['The Lattice Nonlinearities and the LongTerm Stability of the SSC, Preprint UH-IBPD 012-86. * I *'], 'label': '4', 'authors': [{'full_name': 'Heifets, S.'}]}, 'legacy_curated': True, 'recid': 21323, 'curated_relation': False}"
1820391,24718,24718,24718,"{'record': {'$ref': 'http://localhost:5000/api/literature/24718'}, 'reference': {'publication_info': {'page_start': '349', 'journal_title': 'Phys.Lett.B', 'journal_volume': '206', 'artid': '349'}}, 'recid': 24718, 'curated_relation': False}"
1853095,496876,496876,496876,"{'record': {'$ref': 'http://localhost:5000/api/literature/496876'}, 'reference': {'arxiv_eprint': 'astro-ph/9903257', 'misc': ['arXiv 17 Mar 1999']}, 'recid': 496876, 'curated_relation': False}"
1892053,570383,570383,570383,"{'record': {'$ref': 'http://localhost:5000/api/literature/570383'}, 'reference': {'publication_info': {'page_start': '159', 'journal_title': 'PoS', 'year': 2001, 'journal_volume': 'hep2001', 'artid': '159'}, 'misc': ['in Proceedings of the EPS International Conference on High Energy Physics, Budapest JHEP Proceedings Section, PrHEP-hep/159'], 'authors': [{'full_name': 'Horvath, D.'}, {'full_name': 'Levai, P.'}, {'full_name': 'Patkos, A.'}], 'collaborations': ['OPAL Coll'], 'urls': [{'value': 'http://jhep.sissa.it/'}], 'label': '4'}, 'legacy_curated': True, 'recid': 570383, 'curated_relation': False}"
1912927,14995,14995,14995,"{'record': {'$ref': 'http://localhost:5000/api/literature/14995'}, 'reference': {'publication_info': {'page_start': '453', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '240', 'artid': '453'}}, 'recid': 14995, 'curated_relation': False}"
1936641,495502,495502,495502,"{'record': {'$ref': 'http://localhost:5000/api/literature/495502'}, 'reference': {'publication_info': {'page_start': '1011', 'journal_title': 'Adv.Space Res.', 'journal_volume': '23', 'artid': '1011'}}, 'recid': 495502, 'curated_relation': False}"
1937793,496812,496812,496812,"{'record': {'$ref': 'http://localhost:5000/api/literature/496812'}, 'reference': {'publication_info': {'year': 1998}, 'misc': [': ‘NLC Klystron Pulse Modulator R&D at ’, Proceeding of 1997 Particle Accelerator Conference, Vancouver,B.C Canada, 1997. [3] M. Akemoto, S. Gold ‘Optimization of a PFN with Mutual Coupling’, to be published. [4] D.B. Ficklin Jr : ‘An Updated History of the Thyratron Lifetimes at the Stanford Linear Accelerator Center’, 23 International Modulator Symposium, Ranch0 Mirage, CA,. [5] S.L. Gold JP. Eichner, R.F. Koontz, A Krasnykh ‘Developments in the NLC Modulator R&D Program at ’ 23’d Pulse Modulator Symposium[6] This paper can be obtained 6om Publications as'], 'imprint': {'publisher': 'SLAC'}, 'report_numbers': ['SLAC-PUB-8073'], 'authors': [{'full_name': 'Koontz, R.'}, {'full_name': 'Akemoto, M.'}, {'full_name': 'Gold, S.'}, {'full_name': 'Krasnykh, A.'}, {'full_name': 'Wilson, Z.'}], 'label': 'Z'}, 'recid': 496812, 'curated_relation': False}"
1987907,472606,472606,472606,"{'record': {'$ref': 'http://localhost:5000/api/literature/472606'}, 'reference': {'arxiv_eprint': 'hep-ph/9807206', 'publication_info': {'page_start': '293', 'journal_title': 'J.Phys.G', 'journal_volume': '22', 'artid': '293'}}, 'recid': 472606, 'curated_relation': False}"
2028787,7207,7207,7207,"{'record': {'$ref': 'http://localhost:5000/api/literature/7207'}, 'reference': {'publication_info': {'page_start': '90', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '149', 'page_end': '100'}, 'label': '1'}, 'legacy_curated': True, 'recid': 7207, 'curated_relation': False}"
2041829,463776,463776,463776,"{'record': {'$ref': 'http://localhost:5000/api/literature/463776'}, 'reference': {'arxiv_eprint': 'cond-mat/9712314', 'publication_info': {'page_start': '533', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '522', 'artid': '533'}}, 'recid': 463776, 'curated_relation': False}"
2050253,461517,461517,461517,"{'record': {'$ref': 'http://localhost:5000/api/literature/461517'}, 'reference': {'arxiv_eprint': 'astro-ph/9706186'}, 'recid': 461517, 'curated_relation': False}"
2054413,500443,500443,500443,"{'record': {'$ref': 'http://localhost:5000/api/literature/500443'}, 'reference': {'arxiv_eprint': 'hep-th/9905155', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '60', 'artid': '105006'}}, 'recid': 500443, 'curated_relation': False}"
2108862,25999,25999,25999,"{'record': {'$ref': 'http://localhost:5000/api/literature/25999'}, 'reference': {'authors': [{'full_name': 'Z.G., Berezhiani'}, {'full_name': 'Doroshkevich, A.G.'}, {'full_name': 'M.Yu, Khlopov'}], 'publication_info': {'year': 1989}, 'misc': ['Yurov V.P., Vysotsky M. I Preprint'], 'label': '18', 'report_numbers': ['ITEP-89-50']}, 'legacy_curated': True, 'recid': 25999, 'curated_relation': False}"
2121760,23945,23945,23945,"{'record': {'$ref': 'http://localhost:5000/api/literature/23945'}, 'reference': {'publication_info': {'page_start': '1327', 'journal_title': 'Phys.Rev.D', 'journal_volume': '38', 'artid': '1327'}}, 'recid': 23945, 'curated_relation': False}"
2144589,31988,31988,31988,"{'record': {'$ref': 'http://localhost:5000/api/literature/31988'}, 'reference': {'publication_info': {'page_start': '149', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '371', 'artid': '149'}}, 'recid': 31988, 'curated_relation': False}"
2176619,170247,170247,170247,"{'record': {'$ref': 'http://localhost:5000/api/literature/170247'}, 'reference': {'publication_info': {'page_start': '948', 'journal_title': 'Prog.Theor.Phys.', 'journal_volume': '66', 'artid': '948'}}, 'recid': 170247, 'curated_relation': False}"
2209637,470592,470592,470592,"{'record': {'$ref': 'http://localhost:5000/api/literature/470592'}, 'reference': {'publication_info': {'page_start': '438', 'journal_title': 'Nucl.Phys.B', 'year': 1999, 'journal_volume': '539', 'page_end': '452'}, 'misc': ['/'], 'label': '452', 'authors': [{'full_name': 'Maznytsia, A.'}]}, 'recid': 470592, 'curated_relation': False}"
2239010,36539,36539,36539,"{'record': {'$ref': 'http://localhost:5000/api/literature/36539'}, 'reference': {'arxiv_eprint': 'hep-ph/9311351'}, 'recid': 36539, 'curated_relation': False}"
2241126,38305,38305,38305,"{'record': {'$ref': 'http://localhost:5000/api/literature/38305'}, 'reference': {'arxiv_eprint': 'gr-qc/9406027', 'publication_info': {'page_start': '98', 'journal_title': 'Lect.Notes Phys.', 'journal_volume': '436', 'artid': '98'}}, 'recid': 38305, 'curated_relation': False}"
2266866,132646,132646,132646,"{'record': {'$ref': 'http://localhost:5000/api/literature/132646'}, 'reference': {'publication_info': {'page_start': '79', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '163', 'artid': '79'}}, 'recid': 132646, 'curated_relation': False}"
2300700,500652,500652,500652,"{'record': {'$ref': 'http://localhost:5000/api/literature/500652'}, 'reference': {'arxiv_eprint': 'hep-ph/9905499', 'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '63', 'artid': '054023'}}, 'recid': 500652, 'curated_relation': False}"
2313753,2724,2724,2724,"{'record': {'$ref': 'http://localhost:5000/api/literature/2724'}, 'reference': {'publication_info': {'page_start': '974', 'journal_title': 'Phys.Rev.D', 'journal_volume': '13', 'artid': '974'}}, 'recid': 2724, 'curated_relation': False}"
2316469,3050,3050,3050,"{'record': {'$ref': 'http://localhost:5000/api/literature/3050'}, 'reference': {'publication_info': {'page_start': '399', 'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '36', 'artid': '399'}}, 'recid': 3050, 'curated_relation': False}"
2334467,74736,74736,74736,"{'record': {'$ref': 'http://localhost:5000/api/literature/74736'}, 'reference': {'publication_info': {'page_start': '3228', 'journal_title': 'Phys.Rev.D', 'journal_volume': '3', 'artid': '3228'}}, 'recid': 74736, 'curated_relation': False}"
2335716,72892,72892,72892,"{'record': {'$ref': 'http://localhost:5000/api/literature/72892'}, 'reference': {'publication_info': {'page_start': '2349', 'journal_title': 'Phys.Rev.C', 'journal_volume': '3', 'artid': '2349'}}, 'recid': 72892, 'curated_relation': False}"
2392878,480215,480215,480215,"{'record': {'$ref': 'http://localhost:5000/api/literature/480215'}, 'reference': {'publication_info': {'page_start': '549', 'journal_title': 'Nucl.Instrum.Meth.A', 'year': 1998, 'journal_volume': '410', 'artid': '549'}, 'label': '4', 'authors': [{'full_name': 'Ogata, A.'}, {'full_name': 'Rosenzweig, J.B.'}, {'full_name': 'Ferrario, M.'}]}, 'recid': 480215, 'curated_relation': False}"
2398001,478641,478641,478641,"{'record': {'$ref': 'http://localhost:5000/api/literature/478641'}, 'reference': {'arxiv_eprint': 'hep-lat/9810066', 'publication_info': {'page_start': '605', 'journal_title': 'JETP Lett.', 'journal_volume': '66', 'artid': '605'}}, 'recid': 478641, 'curated_relation': False}"
2417693,43736,43736,43736,"{'record': {'$ref': 'http://localhost:5000/api/literature/43736'}, 'reference': {'publication_info': {'page_start': '1095', 'journal_title': 'Phys.Rev.', 'journal_volume': '80', 'artid': '1095'}}, 'recid': 43736, 'curated_relation': False}"
2427561,62097,62097,62097,"{'record': {'$ref': 'http://localhost:5000/api/literature/62097'}, 'reference': {'publication_info': {'page_start': '1567', 'journal_title': 'Phys.Rev.', 'journal_volume': '186', 'artid': '1567'}}, 'recid': 62097, 'curated_relation': False}"
2446228,100756,100756,100756,"{'record': {'$ref': 'http://localhost:5000/api/literature/100756'}, 'reference': {'publication_info': {'page_start': '2364', 'journal_title': 'Phys.Rev.D', 'journal_volume': '13', 'artid': '2364'}}, 'recid': 100756, 'curated_relation': False}"
2453481,104190,104190,104190,"{'record': {'$ref': 'http://localhost:5000/api/literature/104190'}, 'reference': {'publication_info': {'page_start': '276', 'journal_title': 'Nucl.Phys.B', 'journal_volume': '98', 'artid': '276'}}, 'recid': 104190, 'curated_relation': False}"
2502920,37980,37980,37980,"{'record': {'$ref': 'http://localhost:5000/api/literature/37980'}, 'reference': {'arxiv_eprint': 'hep-ph/9405254'}, 'recid': 37980, 'curated_relation': False}"
2505979,48278,48278,48278,"{'record': {'$ref': 'http://localhost:5000/api/literature/48278'}, 'reference': {'publication_info': {'page_start': '800', 'journal_title': 'Phys.Rev.', 'journal_volume': '130', 'artid': '800'}}, 'recid': 48278, 'curated_relation': False}"
2557336,508563,508563,508563,"{'record': {'$ref': 'http://localhost:5000/api/literature/508563'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.C', 'journal_volume': '60', 'artid': '054001'}}, 'recid': 508563, 'curated_relation': False}"
2564035,506749,506749,506749,"{'record': {'$ref': 'http://localhost:5000/api/literature/506749'}, 'reference': {'publication_info': {'page_start': '911', 'journal_title': 'Phys.Rev.Lett.', 'journal_volume': '83', 'artid': '911'}}, 'recid': 506749, 'curated_relation': False}"
2583439,48353,48353,48353,"{'record': {'$ref': 'http://localhost:5000/api/literature/48353'}, 'reference': {'publication_info': {'page_start': '1074', 'journal_title': 'Nuovo Cim.', 'journal_volume': '33', 'artid': '1074'}}, 'recid': 48353, 'curated_relation': False}"
2587013,49765,49765,49765,"{'record': {'$ref': 'http://localhost:5000/api/literature/49765'}, 'reference': {'publication_info': {'page_start': '157', 'journal_title': 'Annals Phys.', 'journal_volume': '32', 'artid': '157'}}, 'recid': 49765, 'curated_relation': False}"
2594020,55800,55800,55800,"{'record': {'$ref': 'http://localhost:5000/api/literature/55800'}, 'reference': {'publication_info': {'page_start': '1945', 'journal_title': 'Phys.Rev.', 'journal_volume': '175', 'artid': '1945'}}, 'recid': 55800, 'curated_relation': False}"
2613703,55690,55690,55690,"{'record': {'$ref': 'http://localhost:5000/api/literature/55690'}, 'reference': {'publication_info': {'page_start': '1971', 'journal_title': 'Phys.Rev.', 'journal_volume': '176', 'artid': '1971'}}, 'recid': 55690, 'curated_relation': False}"
2655874,499139,499139,499139,"{'record': {'$ref': 'http://localhost:5000/api/literature/499139'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'journal_volume': '60', 'artid': '072004'}}, 'recid': 499139, 'curated_relation': False}"
2660851,500739,500739,500739,"{'record': {'$ref': 'http://localhost:5000/api/literature/500739'}, 'reference': {'arxiv_eprint': 'hep-th/9905211', 'publication_info': {'page_start': '013', 'journal_title': 'JHEP', 'year': '1999', 'journal_volume': '11', 'artid': '013'}}, 'recid': 500739, 'curated_relation': False}"
2663231,502598,502598,502598,"{'record': {'$ref': 'http://localhost:5000/api/literature/502598'}, 'reference': {'arxiv_eprint': 'quant-ph/9906100', 'misc': ['1999 A new form of SU(2) coherent state path integrals based on arbitrary starting vectors Preprint The previous edition of'], 'label': '11', 'authors': [{'full_name': 'M, Matsumoto'}]}, 'recid': 502598, 'curated_relation': False}"
2684109,189539,189539,189539,"{'record': {'$ref': 'http://localhost:5000/api/literature/189539'}, 'reference': {'arxiv_eprint': 'astro-ph/0511780', 'publication_info': {'page_start': '1091', 'journal_title': 'Int.J.Theor.Phys.', 'journal_volume': '22', 'artid': '1091'}}, 'recid': 189539, 'curated_relation': False}"
2737660,205452,205452,205452,"{'record': {'$ref': 'http://localhost:5000/api/literature/205452'}, 'reference': {'publication_info': {'page_start': '217', 'journal_title': 'Phys.Lett.B', 'journal_volume': '141', 'artid': '217'}}, 'recid': 205452, 'curated_relation': False}"
2748628,519849,519849,519849,"{'record': {'$ref': 'http://localhost:5000/api/literature/519849'}, 'reference': {'arxiv_eprint': 'astro-ph/9910305', 'misc': ['arXiv:  v2'], 'label': '11'}, 'recid': 519849, 'curated_relation': False}"
